"variable" "activity_name" "subject_id" "value"
"fBodyAccMag-std()" "WALKING_DOWNSTAIRS" 1 -0.186530301073469
"fBodyAccMag-meanFreq()" "WALKING_DOWNSTAIRS" 1 0.119187142767959
"fBodyBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" 1 0.0262184949326531
"fBodyBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" 1 -0.104052260726531
"fBodyBodyAccJerkMag-meanFreq()" "WALKING_DOWNSTAIRS" 1 0.0764915474326531
"fBodyBodyGyroMag-mean()" "WALKING_DOWNSTAIRS" 1 -0.185720285744898
"fBodyBodyGyroMag-std()" "WALKING_DOWNSTAIRS" 1 -0.398350390122449
"fBodyBodyGyroMag-meanFreq()" "WALKING_DOWNSTAIRS" 1 0.349613895469388
"fBodyBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" 1 -0.281963359177551
"fBodyBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS" 1 -0.391919876612245
"fBodyBodyGyroJerkMag-meanFreq()" "WALKING_DOWNSTAIRS" 1 0.190000706165102
"tBodyAcc-mean()-X" "WALKING_UPSTAIRS" 1 0.255461689622641
"tBodyAcc-mean()-Y" "WALKING_UPSTAIRS" 1 -0.0239531492643396
"tBodyAcc-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0973020020943396
"tBodyAcc-std()-X" "WALKING_UPSTAIRS" 1 -0.35470802509434
"tBodyAcc-std()-Y" "WALKING_UPSTAIRS" 1 -0.00232026501698113
"tBodyAcc-std()-Z" "WALKING_UPSTAIRS" 1 -0.0194792388471698
"tGravityAcc-mean()-X" "WALKING_UPSTAIRS" 1 0.89335109754717
"tGravityAcc-mean()-Y" "WALKING_UPSTAIRS" 1 -0.362153364339623
"tGravityAcc-mean()-Z" "WALKING_UPSTAIRS" 1 -0.075402939754717
"tGravityAcc-std()-X" "WALKING_UPSTAIRS" 1 -0.956367027924528
"tGravityAcc-std()-Y" "WALKING_UPSTAIRS" 1 -0.952849233207547
"tGravityAcc-std()-Z" "WALKING_UPSTAIRS" 1 -0.912379410377358
"tBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" 1 0.101372729922642
"tBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" 1 0.0194863076188679
"tBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0455625449113208
"tBodyAccJerk-std()-X" "WALKING_UPSTAIRS" 1 -0.446843887735849
"tBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" 1 -0.378274426037736
"tBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" 1 -0.706593530943396
"tBodyGyro-mean()-X" "WALKING_UPSTAIRS" 1 0.050549379754717
"tBodyGyro-mean()-Y" "WALKING_UPSTAIRS" 1 -0.166170015088679
"tBodyGyro-mean()-Z" "WALKING_UPSTAIRS" 1 0.0583595463981132
"tBodyGyro-std()-X" "WALKING_UPSTAIRS" 1 -0.544871104528302
"tBodyGyro-std()-Y" "WALKING_UPSTAIRS" 1 0.00410518379811321
"tBodyGyro-std()-Z" "WALKING_UPSTAIRS" 1 -0.50716867490566
"tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS" 1 -0.122232768011321
"tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" 1 -0.0421485884509434
"tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0407125527654717
"tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS" 1 -0.614786508490566
"tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS" 1 -0.601696656226415
"tBodyGyroJerk-std()-Z" "WALKING_UPSTAIRS" 1 -0.606332002264151
"tBodyAccMag-mean()" "WALKING_UPSTAIRS" 1 -0.129927630735849
"tBodyAccMag-std()" "WALKING_UPSTAIRS" 1 -0.324970929245283
"tGravityAccMag-mean()" "WALKING_UPSTAIRS" 1 -0.129927630735849
"tGravityAccMag-std()" "WALKING_UPSTAIRS" 1 -0.324970929245283
"tBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 1 -0.466503446226415
"tBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 1 -0.478991622075472
"tBodyGyroMag-mean()" "WALKING_UPSTAIRS" 1 -0.126735589969811
"tBodyGyroMag-std()" "WALKING_UPSTAIRS" 1 -0.14861931805283
"tBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" 1 -0.59488286509434
"tBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" 1 -0.648553044339623
"fBodyAcc-mean()-X" "WALKING_UPSTAIRS" 1 -0.404321784150943
"fBodyAcc-mean()-Y" "WALKING_UPSTAIRS" 1 -0.190976720811321
"fBodyAcc-mean()-Z" "WALKING_UPSTAIRS" 1 -0.433349702075472
"fBodyAcc-std()-X" "WALKING_UPSTAIRS" 1 -0.337428188679245
"fBodyAcc-std()-Y" "WALKING_UPSTAIRS" 1 0.0217695106566038
"fBodyAcc-std()-Z" "WALKING_UPSTAIRS" 1 0.0859565543849057
"fBodyAcc-meanFreq()-X" "WALKING_UPSTAIRS" 1 -0.418735000377359
"fBodyAcc-meanFreq()-Y" "WALKING_UPSTAIRS" 1 -0.160697213516981
"fBodyAcc-meanFreq()-Z" "WALKING_UPSTAIRS" 1 -0.520114793584906
"fBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" 1 -0.479875245660377
"fBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" 1 -0.41344458754717
"fBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" 1 -0.685474353962264
"fBodyAccJerk-std()-X" "WALKING_UPSTAIRS" 1 -0.461907025849057
"fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" 1 -0.381777065283019
"fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" 1 -0.726040200754717
"fBodyAccJerk-meanFreq()-X" "WALKING_UPSTAIRS" 1 -0.377023128301887
"fBodyAccJerk-meanFreq()-Y" "WALKING_UPSTAIRS" 1 -0.509495531698113
"fBodyAccJerk-meanFreq()-Z" "WALKING_UPSTAIRS" 1 -0.551104284150943
"fBodyGyro-mean()-X" "WALKING_UPSTAIRS" 1 -0.492611667924528
"fBodyGyro-mean()-Y" "WALKING_UPSTAIRS" 1 -0.319474609056604
"fBodyGyro-mean()-Z" "WALKING_UPSTAIRS" 1 -0.453597213018868
"fBodyGyro-std()-X" "WALKING_UPSTAIRS" 1 -0.565892490754717
"fBodyGyro-std()-Y" "WALKING_UPSTAIRS" 1 0.151538905566038
"fBodyGyro-std()-Z" "WALKING_UPSTAIRS" 1 -0.57170784
"fBodyGyro-meanFreq()-X" "WALKING_UPSTAIRS" 1 -0.187450247737736
"fBodyGyro-meanFreq()-Y" "WALKING_UPSTAIRS" 1 -0.473574786603774
"fBodyGyro-meanFreq()-Z" "WALKING_UPSTAIRS" 1 -0.133373904258491
"fBodyAccMag-mean()" "WALKING_UPSTAIRS" 1 -0.352395944716981
"fBodyAccMag-std()" "WALKING_UPSTAIRS" 1 -0.416260101509434
"fBodyAccMag-meanFreq()" "WALKING_UPSTAIRS" 1 -0.0977433496415094
"fBodyBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" 1 -0.44265216245283
"fBodyBodyAccJerkMag-std()" "WALKING_UPSTAIRS" 1 -0.533059853773585
"fBodyBodyAccJerkMag-meanFreq()" "WALKING_UPSTAIRS" 1 0.085352409154717
"fBodyBodyGyroMag-mean()" "WALKING_UPSTAIRS" 1 -0.325961457396226
"fBodyBodyGyroMag-std()" "WALKING_UPSTAIRS" 1 -0.182985518264151
"fBodyBodyGyroMag-meanFreq()" "WALKING_UPSTAIRS" 1 -0.219303376110566
"fBodyBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" 1 -0.634665082075472
"fBodyBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" 1 -0.693930521509434
"fBodyBodyGyroJerkMag-meanFreq()" "WALKING_UPSTAIRS" 1 0.114277342454717
"tBodyAcc-mean()-X" "LAYING" 2 0.281373403958333
"tBodyAcc-mean()-Y" "LAYING" 2 -0.0181587397583333
"tBodyAcc-mean()-Z" "LAYING" 2 -0.107245610416667
"tBodyAcc-std()-X" "LAYING" 2 -0.974059464791667
"tBodyAcc-std()-Y" "LAYING" 2 -0.98027739875
"tBodyAcc-std()-Z" "LAYING" 2 -0.984233296875
"tGravityAcc-mean()-X" "LAYING" 2 -0.509754238125
"tGravityAcc-mean()-Y" "LAYING" 2 0.752536639375
"tGravityAcc-mean()-Z" "LAYING" 2 0.646834879583333
"tGravityAcc-std()-X" "LAYING" 2 -0.959014441458333
"tGravityAcc-std()-Y" "LAYING" 2 -0.988211865208333
"tGravityAcc-std()-Z" "LAYING" 2 -0.984230418125
"tBodyAccJerk-mean()-X" "LAYING" 2 0.0825972511666667
"tBodyAccJerk-mean()-Y" "LAYING" 2 0.012254788451875
"tBodyAccJerk-mean()-Z" "LAYING" 2 -0.00180264895625
"tBodyAccJerk-std()-X" "LAYING" 2 -0.98587216875
"tBodyAccJerk-std()-Y" "LAYING" 2 -0.98317254125
"tBodyAccJerk-std()-Z" "LAYING" 2 -0.988442014375
"tBodyGyro-mean()-X" "LAYING" 2 -0.01847660675
"tBodyGyro-mean()-Y" "LAYING" 2 -0.111800824583333
"tBodyGyro-mean()-Z" "LAYING" 2 0.144882846104167
"tBodyGyro-std()-X" "LAYING" 2 -0.988275232916667
"tBodyGyro-std()-Y" "LAYING" 2 -0.982291608958333
"tBodyGyro-std()-Z" "LAYING" 2 -0.960306560416667
"tBodyGyroJerk-mean()-X" "LAYING" 2 -0.101974134208333
"tBodyGyroJerk-mean()-Y" "LAYING" 2 -0.0358590176083333
"tBodyGyroJerk-mean()-Z" "LAYING" 2 -0.0701783020833333
"tBodyGyroJerk-std()-X" "LAYING" 2 -0.993235849166667
"tBodyGyroJerk-std()-Y" "LAYING" 2 -0.989567537916667
"tBodyGyroJerk-std()-Z" "LAYING" 2 -0.98803582125
"tBodyAccMag-mean()" "LAYING" 2 -0.977435485208333
"tBodyAccMag-std()" "LAYING" 2 -0.972873912916667
"tGravityAccMag-mean()" "LAYING" 2 -0.977435485208333
"tGravityAccMag-std()" "LAYING" 2 -0.972873912916667
"tBodyAccJerkMag-mean()" "LAYING" 2 -0.987741696041667
"tBodyAccJerkMag-std()" "LAYING" 2 -0.98551807625
"tBodyGyroMag-mean()" "LAYING" 2 -0.950011569583333
"tBodyGyroMag-std()" "LAYING" 2 -0.961164053958333
"tBodyGyroJerkMag-mean()" "LAYING" 2 -0.991767074166667
"tBodyGyroJerkMag-std()" "LAYING" 2 -0.989718095208333
"fBodyAcc-mean()-X" "LAYING" 2 -0.976725059791667
"fBodyAcc-mean()-Y" "LAYING" 2 -0.979800877916667
"fBodyAcc-mean()-Z" "LAYING" 2 -0.984380981875
"fBodyAcc-std()-X" "LAYING" 2 -0.973246482083333
"fBodyAcc-std()-Y" "LAYING" 2 -0.981025105625
"fBodyAcc-std()-Z" "LAYING" 2 -0.984792185
"fBodyAcc-meanFreq()-X" "LAYING" 2 -0.146482792591667
"fBodyAcc-meanFreq()-Y" "LAYING" 2 0.2572894655
"fBodyAcc-meanFreq()-Z" "LAYING" 2 0.402532553395833
"fBodyAccJerk-mean()-X" "LAYING" 2 -0.985813630833333
"fBodyAccJerk-mean()-Y" "LAYING" 2 -0.982768250416667
"fBodyAccJerk-mean()-Z" "LAYING" 2 -0.986197134583333
"fBodyAccJerk-std()-X" "LAYING" 2 -0.987250255833333
"fBodyAccJerk-std()-Y" "LAYING" 2 -0.984987392916667
"fBodyAccJerk-std()-Z" "LAYING" 2 -0.989345368541667
"fBodyAccJerk-meanFreq()-X" "LAYING" 2 0.159808328563875
"fBodyAccJerk-meanFreq()-Y" "LAYING" 2 0.1212064240125
"fBodyAccJerk-meanFreq()-Z" "LAYING" 2 0.190558218145833
"fBodyGyro-mean()-X" "LAYING" 2 -0.9864311425
"fBodyGyro-mean()-Y" "LAYING" 2 -0.983321635416667
"fBodyGyro-mean()-Z" "LAYING" 2 -0.9626718875
"fBodyGyro-std()-X" "LAYING" 2 -0.988860685833333
"fBodyGyro-std()-Y" "LAYING" 2 -0.981910616458333
"fBodyGyro-std()-Z" "LAYING" 2 -0.963174222291667
"fBodyGyro-meanFreq()-X" "LAYING" 2 0.10261131938125
"fBodyGyro-meanFreq()-Y" "LAYING" 2 0.04228066839375
"fBodyGyro-meanFreq()-Z" "LAYING" 2 0.0552985986479167
"fBodyAccMag-mean()" "LAYING" 2 -0.975110196458333
"fBodyAccMag-std()" "LAYING" 2 -0.975121387916667
"fBodyAccMag-meanFreq()" "LAYING" 2 0.2662982125
"fBodyBodyAccJerkMag-mean()" "LAYING" 2 -0.985374114791667
"fBodyBodyAccJerkMag-std()" "LAYING" 2 -0.984568489166667
"fBodyBodyAccJerkMag-meanFreq()" "LAYING" 2 0.3417585745
"fBodyBodyGyroMag-mean()" "LAYING" 2 -0.972112972708333
"fBodyBodyGyroMag-std()" "LAYING" 2 -0.96109837875
"fBodyBodyGyroMag-meanFreq()" "LAYING" 2 0.01856447223125
"fBodyBodyGyroJerkMag-mean()" "LAYING" 2 -0.990248702291667
"fBodyBodyGyroJerkMag-std()" "LAYING" 2 -0.989492660416667
"fBodyBodyGyroJerkMag-meanFreq()" "LAYING" 2 0.264801505395833
"tBodyAcc-mean()-X" "SITTING" 2 0.27708735173913
"tBodyAcc-mean()-Y" "SITTING" 2 -0.0156879937282609
"tBodyAcc-mean()-Z" "SITTING" 2 -0.109218272456522
"tBodyAcc-std()-X" "SITTING" 2 -0.986822279565217
"tBodyAcc-std()-Y" "SITTING" 2 -0.950704499130435
"tBodyAcc-std()-Z" "SITTING" 2 -0.95982817173913
"tGravityAcc-mean()-X" "SITTING" 2 0.940477273043478
"tGravityAcc-mean()-Y" "SITTING" 2 -0.105630024498783
"tGravityAcc-mean()-Z" "SITTING" 2 0.19872676876087
"tGravityAcc-std()-X" "SITTING" 2 -0.979988760869565
"tGravityAcc-std()-Y" "SITTING" 2 -0.956750273043478
"tGravityAcc-std()-Z" "SITTING" 2 -0.954415873043478
"tBodyAccJerk-mean()-X" "SITTING" 2 0.0722564387173913
"tBodyAccJerk-mean()-Y" "SITTING" 2 0.0116954511323913
"tBodyAccJerk-mean()-Z" "SITTING" 2 0.00760546929869565
"tBodyAccJerk-std()-X" "SITTING" 2 -0.988055854130435
"tBodyAccJerk-std()-Y" "SITTING" 2 -0.977983955434783
"tBodyAccJerk-std()-Z" "SITTING" 2 -0.98751821173913
"tBodyGyro-mean()-X" "SITTING" 2 -0.0454706620434783
"tBodyGyro-mean()-Y" "SITTING" 2 -0.0599286797043478
"tBodyGyro-mean()-Z" "SITTING" 2 0.0412277462173913
"tBodyGyro-std()-X" "SITTING" 2 -0.985742027826087
"tBodyGyro-std()-Y" "SITTING" 2 -0.978919526956522
"tBodyGyro-std()-Z" "SITTING" 2 -0.959803708695652
"tBodyGyroJerk-mean()-X" "SITTING" 2 -0.0936328412826087
"tBodyGyroJerk-mean()-Y" "SITTING" 2 -0.0415602029130435
"tBodyGyroJerk-mean()-Z" "SITTING" 2 -0.04358509665
"tBodyGyroJerk-std()-X" "SITTING" 2 -0.989709023043478
"tBodyGyroJerk-std()-Y" "SITTING" 2 -0.990889614782609
"tBodyGyroJerk-std()-Z" "SITTING" 2 -0.985542325652174
"tBodyAccMag-mean()" "SITTING" 2 -0.967893623913043
"tBodyAccMag-std()" "SITTING" 2 -0.953081444130435
"tGravityAccMag-mean()" "SITTING" 2 -0.967893623913043
"tGravityAccMag-std()" "SITTING" 2 -0.953081444130435
"tBodyAccJerkMag-mean()" "SITTING" 2 -0.986774713043478
"tBodyAccJerkMag-std()" "SITTING" 2 -0.984475868043478
"tBodyGyroMag-mean()" "SITTING" 2 -0.946035087173913
"tBodyGyroMag-std()" "SITTING" 2 -0.961313624130435
"tBodyGyroJerkMag-mean()" "SITTING" 2 -0.991081493913043
"tBodyGyroJerkMag-std()" "SITTING" 2 -0.989594919565217
"fBodyAcc-mean()-X" "SITTING" 2 -0.985803840652174
"fBodyAcc-mean()-Y" "SITTING" 2 -0.957343498478261
"fBodyAcc-mean()-Z" "SITTING" 2 -0.970162172608696
"fBodyAcc-std()-X" "SITTING" 2 -0.98736209
"fBodyAcc-std()-Y" "SITTING" 2 -0.950073754130435
"fBodyAcc-std()-Z" "SITTING" 2 -0.956862864130435
"fBodyAcc-meanFreq()-X" "SITTING" 2 0.08519282071
"fBodyAcc-meanFreq()-Y" "SITTING" 2 0.150193956163043
"fBodyAcc-meanFreq()-Z" "SITTING" 2 0.0960646759586957
"fBodyAccJerk-mean()-X" "SITTING" 2 -0.987848793695652
"fBodyAccJerk-mean()-Y" "SITTING" 2 -0.977139702826087
"fBodyAccJerk-mean()-Z" "SITTING" 2 -0.985129050217391
"fBodyAccJerk-std()-X" "SITTING" 2 -0.989459107391304
"fBodyAccJerk-std()-Y" "SITTING" 2 -0.980804228478261
"fBodyAccJerk-std()-Z" "SITTING" 2 -0.988570804130435
"fBodyAccJerk-meanFreq()-X" "SITTING" 2 0.305546818084783
"fBodyAccJerk-meanFreq()-Y" "SITTING" 2 0.0262448647134783
"fBodyAccJerk-meanFreq()-Z" "SITTING" 2 0.0929030630369565
"fBodyGyro-mean()-X" "SITTING" 2 -0.982621389565217
"fBodyGyro-mean()-Y" "SITTING" 2 -0.982100923695652
"fBodyGyro-mean()-Z" "SITTING" 2 -0.959814822391304
"fBodyGyro-std()-X" "SITTING" 2 -0.986808501521739
"fBodyGyro-std()-Y" "SITTING" 2 -0.977356188695652
"fBodyGyro-std()-Z" "SITTING" 2 -0.963522659782609
"fBodyGyro-meanFreq()-X" "SITTING" 2 0.130523120891304
"fBodyGyro-meanFreq()-Y" "SITTING" 2 -0.192142737913043
"fBodyGyro-meanFreq()-Z" "SITTING" 2 0.0409472348676087
"fBodyAccMag-mean()" "SITTING" 2 -0.96127374826087
"fBodyAccMag-std()" "SITTING" 2 -0.955575602173913
"fBodyAccMag-meanFreq()" "SITTING" 2 0.130934202854348
"fBodyBodyAccJerkMag-mean()" "SITTING" 2 -0.983874698913043
"fBodyBodyAccJerkMag-std()" "SITTING" 2 -0.984124185869565
"fBodyBodyAccJerkMag-meanFreq()" "SITTING" 2 0.280062423956522
"fBodyBodyGyroMag-mean()" "SITTING" 2 -0.971840596086956
"fBodyBodyGyroMag-std()" "SITTING" 2 -0.961385745217391
"fBodyBodyGyroMag-meanFreq()" "SITTING" 2 -0.106358909173913
"fBodyBodyGyroJerkMag-mean()" "SITTING" 2 -0.989861950869565
"fBodyBodyGyroJerkMag-std()" "SITTING" 2 -0.989632908913043
"fBodyBodyGyroJerkMag-meanFreq()" "SITTING" 2 0.1947221493
"tBodyAcc-mean()-X" "STANDING" 2 0.277911472222222
"tBodyAcc-mean()-Y" "STANDING" 2 -0.0184208270166667
"tBodyAcc-mean()-Z" "STANDING" 2 -0.105908536055556
"tBodyAcc-std()-X" "STANDING" 2 -0.987271889259259
"tBodyAcc-std()-Y" "STANDING" 2 -0.957304989259259
"tBodyAcc-std()-Z" "STANDING" 2 -0.949741851296296
"tGravityAcc-mean()-X" "STANDING" 2 0.896928566851852
"tGravityAcc-mean()-Y" "STANDING" 2 -0.370062696851852
"tGravityAcc-mean()-Z" "STANDING" 2 0.129747161222222
"tGravityAcc-std()-X" "STANDING" 2 -0.986685818703704
"tGravityAcc-std()-Y" "STANDING" 2 -0.97419442037037
"tGravityAcc-std()-Z" "STANDING" 2 -0.945927078703704
"tBodyAccJerk-mean()-X" "STANDING" 2 0.0747588597592593
"tBodyAccJerk-mean()-Y" "STANDING" 2 0.0103291774794444
"tBodyAccJerk-mean()-Z" "STANDING" 2 -0.00837158846722222
"tBodyAccJerk-std()-X" "STANDING" 2 -0.981085715555556
"tBodyAccJerk-std()-Y" "STANDING" 2 -0.97105943962963
"tBodyAccJerk-std()-Z" "STANDING" 2 -0.982841446481482
"tBodyGyro-mean()-X" "STANDING" 2 -0.0238623875712963
"tBodyGyro-mean()-Y" "STANDING" 2 -0.0820396577592593
"tBodyGyro-mean()-Z" "STANDING" 2 0.0878351695481481
"tBodyGyro-std()-X" "STANDING" 2 -0.972998629814815
"tBodyGyro-std()-Y" "STANDING" 2 -0.971441996481481
"tBodyGyro-std()-Z" "STANDING" 2 -0.964856701851852
"tBodyGyroJerk-mean()-X" "STANDING" 2 -0.105562157888889
"tBodyGyroJerk-mean()-Y" "STANDING" 2 -0.042241953537037
"tBodyGyroJerk-mean()-Z" "STANDING" 2 -0.0546539479425926
"tBodyGyroJerk-std()-X" "STANDING" 2 -0.979324000740741
"tBodyGyroJerk-std()-Y" "STANDING" 2 -0.983447258518519
"tBodyGyroJerk-std()-Z" "STANDING" 2 -0.973610118333333
"tBodyAccMag-mean()" "STANDING" 2 -0.965875181296296
"tBodyAccMag-std()" "STANDING" 2 -0.957874965
"tGravityAccMag-mean()" "STANDING" 2 -0.965875181296296
"tGravityAccMag-std()" "STANDING" 2 -0.957874965
"tBodyAccJerkMag-mean()" "STANDING" 2 -0.980489077407407
"tBodyAccJerkMag-std()" "STANDING" 2 -0.976675280185185
"tBodyGyroMag-mean()" "STANDING" 2 -0.963466341851852
"tBodyGyroMag-std()" "STANDING" 2 -0.95394338037037
"tBodyGyroJerkMag-mean()" "STANDING" 2 -0.983951904259259
"tBodyGyroJerkMag-std()" "STANDING" 2 -0.977204427777778
"fBodyAcc-mean()-X" "STANDING" 2 -0.983946739814815
"fBodyAcc-mean()-Y" "STANDING" 2 -0.959871697407407
"fBodyAcc-mean()-Z" "STANDING" 2 -0.962471195740741
"fBodyAcc-std()-X" "STANDING" 2 -0.989056469814815
"fBodyAcc-std()-Y" "STANDING" 2 -0.957908842222222
"fBodyAcc-std()-Z" "STANDING" 2 -0.946433583518518
"fBodyAcc-meanFreq()-X" "STANDING" 2 0.108519182924074
"fBodyAcc-meanFreq()-Y" "STANDING" 2 0.0623378066683333
"fBodyAcc-meanFreq()-Z" "STANDING" 2 0.104462499601852
"fBodyAccJerk-mean()-X" "STANDING" 2 -0.980973241666667
"fBodyAccJerk-mean()-Y" "STANDING" 2 -0.970851337962963
"fBodyAccJerk-mean()-Z" "STANDING" 2 -0.979775152037037
"fBodyAccJerk-std()-X" "STANDING" 2 -0.983007923703704
"fBodyAccJerk-std()-Y" "STANDING" 2 -0.973520241111111
"fBodyAccJerk-std()-Z" "STANDING" 2 -0.984599905185185
"fBodyAccJerk-meanFreq()-X" "STANDING" 2 0.331449281481482
"fBodyAccJerk-meanFreq()-Y" "STANDING" 2 -0.0569368291814815
"fBodyAccJerk-meanFreq()-Z" "STANDING" 2 0.0396498183462963
"fBodyGyro-mean()-X" "STANDING" 2 -0.967037112037037
"fBodyGyro-mean()-Y" "STANDING" 2 -0.972576152962963
"fBodyGyro-mean()-Z" "STANDING" 2 -0.960627696111111
"fBodyGyro-std()-X" "STANDING" 2 -0.97498812462963
"fBodyGyro-std()-Y" "STANDING" 2 -0.97103605037037
"fBodyGyro-std()-Z" "STANDING" 2 -0.969754295740741
"fBodyGyro-meanFreq()-X" "STANDING" 2 -0.107416045074074
"fBodyGyro-meanFreq()-Y" "STANDING" 2 -0.171160370096296
"fBodyGyro-meanFreq()-Z" "STANDING" 2 0.000226810610740739
"fBodyAccMag-mean()" "STANDING" 2 -0.964052166481482
"fBodyAccMag-std()" "STANDING" 2 -0.960519381481482
"fBodyAccMag-meanFreq()" "STANDING" 2 0.119649963903704
"fBodyBodyAccJerkMag-mean()" "STANDING" 2 -0.977065295555556
"fBodyBodyAccJerkMag-std()" "STANDING" 2 -0.97516046
"fBodyBodyAccJerkMag-meanFreq()" "STANDING" 2 0.304871865218519
"fBodyBodyGyroMag-mean()" "STANDING" 2 -0.961775904814815
"fBodyBodyGyroMag-std()" "STANDING" 2 -0.956788725740741
"fBodyBodyGyroMag-meanFreq()" "STANDING" 2 -0.0661266045796296
"fBodyBodyGyroJerkMag-mean()" "STANDING" 2 -0.977849827407407
"fBodyBodyGyroJerkMag-std()" "STANDING" 2 -0.977754298148148
"fBodyBodyGyroJerkMag-meanFreq()" "STANDING" 2 0.160662823925926
"tBodyAcc-mean()-X" "WALKING" 2 0.276426586440678
"tBodyAcc-mean()-Y" "WALKING" 2 -0.0185949199145763
"tBodyAcc-mean()-Z" "WALKING" 2 -0.105500357966102
"tBodyAcc-std()-X" "WALKING" 2 -0.423642838474576
"tBodyAcc-std()-Y" "WALKING" 2 -0.0780912533118644
"tBodyAcc-std()-Z" "WALKING" 2 -0.425257524915254
"tGravityAcc-mean()-X" "WALKING" 2 0.91301733338983
"tGravityAcc-mean()-Y" "WALKING" 2 -0.34660709
"tGravityAcc-mean()-Z" "WALKING" 2 0.0847270871186441
"tGravityAcc-std()-X" "WALKING" 2 -0.972693201355932
"tGravityAcc-std()-Y" "WALKING" 2 -0.972116879661017
"tGravityAcc-std()-Z" "WALKING" 2 -0.972072847627119
"tBodyAccJerk-mean()-X" "WALKING" 2 0.0618080696279661
"tBodyAccJerk-mean()-Y" "WALKING" 2 0.0182492679288136
"tBodyAccJerk-mean()-Z" "WALKING" 2 0.00789533706610169
"tBodyAccJerk-std()-X" "WALKING" 2 -0.277530462620339
"tBodyAccJerk-std()-Y" "WALKING" 2 -0.0166022362847458
"tBodyAccJerk-std()-Z" "WALKING" 2 -0.586090418983051
"tBodyGyro-mean()-X" "WALKING" 2 -0.0530258157347458
"tBodyGyro-mean()-Y" "WALKING" 2 -0.0482382316949153
"tBodyGyro-mean()-Z" "WALKING" 2 0.0828336633220339
"tBodyGyro-std()-X" "WALKING" 2 -0.561550255762712
"tBodyGyro-std()-Y" "WALKING" 2 -0.53845366779661
"tBodyGyro-std()-Z" "WALKING" 2 -0.481085535084746
"tBodyGyroJerk-mean()-X" "WALKING" 2 -0.0818833429152542
"tBodyGyroJerk-mean()-Y" "WALKING" 2 -0.0538299449067797
"tBodyGyroJerk-mean()-Z" "WALKING" 2 -0.0514939156830508
"tBodyGyroJerk-std()-X" "WALKING" 2 -0.389549831525424
"tBodyGyroJerk-std()-Y" "WALKING" 2 -0.634140436101695
"tBodyGyroJerk-std()-Z" "WALKING" 2 -0.435492677288136
"tBodyAccMag-mean()" "WALKING" 2 -0.290407593728814
"tBodyAccMag-std()" "WALKING" 2 -0.422544169322034
"tGravityAccMag-mean()" "WALKING" 2 -0.290407593728814
"tGravityAccMag-std()" "WALKING" 2 -0.422544169322034
"tBodyAccJerkMag-mean()" "WALKING" 2 -0.281424153881356
"tBodyAccJerkMag-std()" "WALKING" 2 -0.164150985127119
"tBodyGyroMag-mean()" "WALKING" 2 -0.446549092881356
"tBodyGyroMag-std()" "WALKING" 2 -0.553019916271186
"tBodyGyroJerkMag-mean()" "WALKING" 2 -0.547911950338983
"tBodyGyroJerkMag-std()" "WALKING" 2 -0.557798151355932
"fBodyAcc-mean()-X" "WALKING" 2 -0.346048161016949
"fBodyAcc-mean()-Y" "WALKING" 2 -0.0219048103322034
"fBodyAcc-mean()-Z" "WALKING" 2 -0.453806369830508
"fBodyAcc-std()-X" "WALKING" 2 -0.457651383728814
"fBodyAcc-std()-Y" "WALKING" 2 -0.16921968620339
"fBodyAcc-std()-Z" "WALKING" 2 -0.455222146440678
"fBodyAcc-meanFreq()-X" "WALKING" 2 -0.14579548970339
"fBodyAcc-meanFreq()-Y" "WALKING" 2 0.198586466508475
"fBodyAcc-meanFreq()-Z" "WALKING" 2 0.0688995208186441
"fBodyAccJerk-mean()-X" "WALKING" 2 -0.304615322881356
"fBodyAccJerk-mean()-Y" "WALKING" 2 -0.0787640836610169
"fBodyAccJerk-mean()-Z" "WALKING" 2 -0.554956709661017
"fBodyAccJerk-std()-X" "WALKING" 2 -0.31431306340678
